Tempo Status Tipo Valor Tipo_Consulta
289 ok evento 71 CL
249 ok evento 71 PC
520 ok evento 71 PC
458 ok evento 71 CL
0 x evento 71 CL
262 ok evento 71 CL
1131 ok evento 71 PC
320 ok evento 71 CL
1415 ok evento 71 PC
554 ok evento 71 PC
294 ok evento 71 CL
1208 ok evento 71 PC
1489 ok evento 71 PC
387 ok evento 71 CL
843 ok evento 71 PC
919 ok evento 71 PC
186 ok evento 71 CL
881 ok evento 71 PC
322 ok evento 71 CL
337 ok evento 71 CL
286 ok evento 71 CL
0 x evento 71 CL
266 ok evento 71 CL
674 ok evento 71 PC
279 ok evento 71 CL
544 ok evento 71 PC
696 ok evento 71 PC
1227 ok evento 71 PC
251 ok evento 71 CL
310 ok evento 71 CL
1000 ok evento 71 PC
0 x evento 71 CL
354 ok evento 71 PC
370 ok evento 71 CL
0 x evento 24 PC
0 x evento 24 PC
0 x evento 24 PC
316 ok evento 24 CL
438 ok evento 24 PC
334 ok evento 24 CL
301 ok evento 24 CL
279 ok evento 24 PC
434 ok evento 24 PC
361 ok evento 24 CL
0 x evento 24 CL
414 ok evento 24 CL
1740 ok evento 24 PC
743 ok evento 24 CL
1618 ok evento 24 PC
575 ok evento 24 PC
946 ok evento 24 CL
2145 ok evento 24 PC
1848 ok evento 24 PC
492 ok evento 24 CL
1194 ok evento 24 PC
1363 ok evento 24 PC
174 ok evento 24 CL
745 ok evento 24 PC
363 ok evento 24 CL
260 ok evento 24 CL
268 ok evento 24 CL
0 x evento 24 CL
269 ok evento 24 CL
780 ok evento 24 PC
207 ok evento 24 CL
620 ok evento 24 PC
1207 ok evento 24 PC
1537 ok evento 24 PC
275 ok evento 24 CL
277 ok evento 24 CL
1179 ok evento 24 PC
0 x evento 24 CL
679 ok evento 24 PC
464 ok evento 24 CL
0 x evento 141 PC
0 x evento 141 PC
0 x evento 141 PC
297 ok evento 141 CL
378 ok evento 141 PC
375 ok evento 141 CL
338 ok evento 141 CL
217 ok evento 141 PC
419 ok evento 141 PC
318 ok evento 141 CL
0 x evento 141 CL
306 ok evento 141 CL
1433 ok evento 141 PC
434 ok evento 141 CL
1562 ok evento 141 PC
574 ok evento 141 PC
436 ok evento 141 CL
1543 ok evento 141 PC
1673 ok evento 141 PC
480 ok evento 141 CL
1035 ok evento 141 PC
1193 ok evento 141 PC
290 ok evento 141 CL
1192 ok evento 141 PC
813 ok evento 141 CL
443 ok evento 141 CL
445 ok evento 141 CL
0 x evento 141 CL
731 ok evento 141 CL
702 ok evento 141 PC
330 ok evento 141 CL
648 ok evento 141 PC
986 ok evento 141 PC
1252 ok evento 141 PC
470 ok evento 141 CL
378 ok evento 141 CL
929 ok evento 141 PC
0 x evento 141 CL
555 ok evento 141 PC
350 ok evento 141 CL
0 x evento 144 PC
0 x evento 144 PC
0 x evento 144 PC
419 ok evento 144 CL
482 ok evento 144 PC
371 ok evento 144 CL
566 ok evento 144 CL
241 ok evento 144 PC
583 ok evento 144 PC
335 ok evento 144 CL
0 x evento 144 CL
358 ok evento 144 CL
1095 ok evento 144 PC
311 ok evento 144 CL
1800 ok evento 144 PC
738 ok evento 144 PC
422 ok evento 144 CL
1885 ok evento 144 PC
1546 ok evento 144 PC
393 ok evento 144 CL
958 ok evento 144 PC
1042 ok evento 144 PC
170 ok evento 144 CL
686 ok evento 144 PC
354 ok evento 144 CL
307 ok evento 144 CL
278 ok evento 144 CL
0 x evento 144 CL
286 ok evento 144 CL
912 ok evento 144 PC
224 ok evento 144 CL
827 ok evento 144 PC
997 ok evento 144 PC
1444 ok evento 144 PC
344 ok evento 144 CL
311 ok evento 144 CL
878 ok evento 144 PC
0 x evento 144 CL
405 ok evento 144 PC
394 ok evento 144 CL
0 x evento 288 PC
0 x evento 288 PC
0 x evento 288 PC
352 ok evento 288 CL
394 ok evento 288 PC
378 ok evento 288 CL
293 ok evento 288 CL
241 ok evento 288 PC
394 ok evento 288 PC
337 ok evento 288 CL
0 x evento 288 CL
515 ok evento 288 CL
1729 ok evento 288 PC
751 ok evento 288 CL
2195 ok evento 288 PC
1135 ok evento 288 PC
914 ok evento 288 CL
1873 ok evento 288 PC
1851 ok evento 288 PC
818 ok evento 288 CL
1332 ok evento 288 PC
1493 ok evento 288 PC
291 ok evento 288 CL
919 ok evento 288 PC
653 ok evento 288 CL
504 ok evento 288 CL
480 ok evento 288 CL
0 x evento 288 CL
477 ok evento 288 CL
858 ok evento 288 PC
460 ok evento 288 CL
1037 ok evento 288 PC
1255 ok evento 288 PC
1379 ok evento 288 PC
612 ok evento 288 CL
642 ok evento 288 CL
1009 ok evento 288 PC
0 x evento 288 CL
1077 ok evento 288 PC
587 ok evento 288 CL
0 x evento 90 PC
0 x evento 90 PC
0 x evento 90 PC
316 ok evento 90 CL
343 ok evento 90 PC
354 ok evento 90 CL
350 ok evento 90 CL
265 ok evento 90 PC
811 ok evento 90 PC
400 ok evento 90 CL
0 x evento 90 CL
469 ok evento 90 CL
1283 ok evento 90 PC
789 ok evento 90 CL
1571 ok evento 90 PC
632 ok evento 90 PC
590 ok evento 90 CL
1498 ok evento 90 PC
1876 ok evento 90 PC
877 ok evento 90 CL
1122 ok evento 90 PC
1262 ok evento 90 PC
514 ok evento 90 CL
848 ok evento 90 PC
523 ok evento 90 CL
410 ok evento 90 CL
312 ok evento 90 CL
0 x evento 90 CL
445 ok evento 90 CL
731 ok evento 90 PC
203 ok evento 90 CL
526 ok evento 90 PC
848 ok evento 90 PC
1210 ok evento 90 PC
333 ok evento 90 CL
429 ok evento 90 CL
896 ok evento 90 PC
0 x evento 90 CL
443 ok evento 90 PC
319 ok evento 90 CL
0 x evento 211 PC
0 x evento 211 PC
0 x evento 211 PC
308 ok evento 211 CL
358 ok evento 211 PC
375 ok evento 211 CL
300 ok evento 211 CL
266 ok evento 211 PC
464 ok evento 211 PC
347 ok evento 211 CL
0 x evento 211 CL
335 ok evento 211 CL
1081 ok evento 211 PC
340 ok evento 211 CL
1432 ok evento 211 PC
626 ok evento 211 PC
335 ok evento 211 CL
1421 ok evento 211 PC
1709 ok evento 211 PC
586 ok evento 211 CL
1434 ok evento 211 PC
1109 ok evento 211 PC
193 ok evento 211 CL
690 ok evento 211 PC
295 ok evento 211 CL
367 ok evento 211 CL
319 ok evento 211 CL
0 x evento 211 CL
302 ok evento 211 CL
1007 ok evento 211 PC
377 ok evento 211 CL
686 ok evento 211 PC
1111 ok evento 211 PC
1427 ok evento 211 PC
539 ok evento 211 CL
429 ok evento 211 CL
1095 ok evento 211 PC
0 x evento 211 CL
461 ok evento 211 PC
311 ok evento 211 CL
0 x evento 281 PC
0 x evento 281 PC
0 x evento 281 PC
431 ok evento 281 CL
419 ok evento 281 PC
358 ok evento 281 CL
315 ok evento 281 CL
474 ok evento 281 PC
1707 ok evento 281 PC
627 ok evento 281 CL
0 x evento 281 CL
338 ok evento 281 CL
606 ok evento 281 PC
289 ok evento 281 CL
1076 ok evento 281 PC
366 ok evento 281 PC
286 ok evento 281 CL
1056 ok evento 281 PC
1243 ok evento 281 PC
336 ok evento 281 CL
675 ok evento 281 PC
962 ok evento 281 PC
181 ok evento 281 CL
835 ok evento 281 PC
337 ok evento 281 CL
295 ok evento 281 CL
231 ok evento 281 CL
0 x evento 281 CL
229 ok evento 281 CL
538 ok evento 281 PC
242 ok evento 281 CL
238 ok evento 281 PC
676 ok evento 281 PC
1070 ok evento 281 PC
306 ok evento 281 CL
316 ok evento 281 CL
1170 ok evento 281 PC
0 x evento 281 CL
311 ok evento 281 PC
315 ok evento 281 CL
0 x evento 213 PC
0 x evento 213 PC
0 x evento 213 PC
316 ok evento 213 CL
356 ok evento 213 PC
306 ok evento 213 CL
771 ok evento 213 CL
753 ok evento 213 PC
1383 ok evento 213 PC
370 ok evento 213 CL
0 x evento 213 CL
347 ok evento 213 CL
720 ok evento 213 PC
591 ok evento 213 CL
1242 ok evento 213 PC
405 ok evento 213 PC
468 ok evento 213 CL
1257 ok evento 213 PC
1292 ok evento 213 PC
614 ok evento 213 CL
1057 ok evento 213 PC
965 ok evento 213 PC
327 ok evento 213 CL
624 ok evento 213 PC
469 ok evento 213 CL
422 ok evento 213 CL
438 ok evento 213 CL
0 x evento 213 CL
370 ok evento 213 CL
1073 ok evento 213 PC
367 ok evento 213 CL
320 ok evento 213 PC
751 ok evento 213 PC
1268 ok evento 213 PC
488 ok evento 213 CL
504 ok evento 213 CL
817 ok evento 213 PC
0 x evento 213 CL
396 ok evento 213 PC
413 ok evento 213 CL
0 x evento 243 PC
0 x evento 243 PC
0 x evento 243 PC
448 ok evento 243 CL
1236 ok evento 243 PC
498 ok evento 243 CL
345 ok evento 243 CL
804 ok evento 243 PC
1563 ok evento 243 PC
383 ok evento 243 CL
0 x evento 243 CL
361 ok evento 243 CL
387 ok evento 243 PC
389 ok evento 243 CL
1163 ok evento 243 PC
317 ok evento 243 PC
303 ok evento 243 CL
1147 ok evento 243 PC
1190 ok evento 243 PC
347 ok evento 243 CL
699 ok evento 243 PC
913 ok evento 243 PC
230 ok evento 243 CL
533 ok evento 243 PC
395 ok evento 243 CL
323 ok evento 243 CL
316 ok evento 243 CL
0 x evento 243 CL
244 ok evento 243 CL
524 ok evento 243 PC
261 ok evento 243 CL
248 ok evento 243 PC
702 ok evento 243 PC
795 ok evento 243 PC
301 ok evento 243 CL
324 ok evento 243 CL
809 ok evento 243 PC
0 x evento 243 CL
352 ok evento 243 PC
298 ok evento 243 CL
0 x evento 290 PC
0 x evento 290 PC
0 x evento 290 PC
412 ok evento 290 CL
1394 ok evento 290 PC
483 ok evento 290 CL
536 ok evento 290 CL
488 ok evento 290 PC
1239 ok evento 290 PC
384 ok evento 290 CL
0 x evento 290 CL
354 ok evento 290 CL
414 ok evento 290 PC
536 ok evento 290 CL
1006 ok evento 290 PC
363 ok evento 290 PC
483 ok evento 290 CL
1527 ok evento 290 PC
1017 ok evento 290 PC
476 ok evento 290 CL
620 ok evento 290 PC
840 ok evento 290 PC
332 ok evento 290 CL
523 ok evento 290 PC
600 ok evento 290 CL
467 ok evento 290 CL
460 ok evento 290 CL
0 x evento 290 CL
417 ok evento 290 CL
661 ok evento 290 PC
377 ok evento 290 CL
339 ok evento 290 PC
853 ok evento 290 PC
905 ok evento 290 PC
471 ok evento 290 CL
477 ok evento 290 CL
755 ok evento 290 PC
0 x evento 290 CL
400 ok evento 290 PC
397 ok evento 290 CL
0 x evento 216 PC
0 x evento 216 PC
0 x evento 216 PC
558 ok evento 216 CL
344 ok evento 216 PC
389 ok evento 216 CL
338 ok evento 216 CL
489 ok evento 216 PC
1098 ok evento 216 PC
351 ok evento 216 CL
0 x evento 216 CL
281 ok evento 216 CL
357 ok evento 216 PC
304 ok evento 216 CL
1011 ok evento 216 PC
341 ok evento 216 PC
308 ok evento 216 CL
1366 ok evento 216 PC
1055 ok evento 216 PC
371 ok evento 216 CL
655 ok evento 216 PC
776 ok evento 216 PC
197 ok evento 216 CL
554 ok evento 216 PC
333 ok evento 216 CL
280 ok evento 216 CL
255 ok evento 216 CL
0 x evento 216 CL
272 ok evento 216 CL
501 ok evento 216 PC
231 ok evento 216 CL
256 ok evento 216 PC
563 ok evento 216 PC
740 ok evento 216 PC
272 ok evento 216 CL
304 ok evento 216 CL
763 ok evento 216 PC
0 x evento 216 CL
293 ok evento 216 PC
299 ok evento 216 CL
0 x evento 98 PC
0 x evento 98 PC
0 x evento 98 PC
340 ok evento 98 CL
348 ok evento 98 PC
531 ok evento 98 CL
464 ok evento 98 CL
515 ok evento 98 PC
1496 ok evento 98 PC
473 ok evento 98 CL
0 x evento 98 CL
330 ok evento 98 CL
424 ok evento 98 PC
266 ok evento 98 CL
1082 ok evento 98 PC
287 ok evento 98 PC
304 ok evento 98 CL
1143 ok evento 98 PC
1337 ok evento 98 PC
287 ok evento 98 CL
674 ok evento 98 PC
861 ok evento 98 PC
187 ok evento 98 CL
532 ok evento 98 PC
313 ok evento 98 CL
262 ok evento 98 CL
332 ok evento 98 CL
0 x evento 98 CL
246 ok evento 98 CL
567 ok evento 98 PC
277 ok evento 98 CL
246 ok evento 98 PC
612 ok evento 98 PC
1306 ok evento 98 PC
295 ok evento 98 CL
310 ok evento 98 CL
806 ok evento 98 PC
0 x evento 98 CL
326 ok evento 98 PC
282 ok evento 98 CL
0 x evento 102 PC
0 x evento 102 PC
0 x evento 102 PC
376 ok evento 102 CL
378 ok evento 102 PC
954 ok evento 102 CL
488 ok evento 102 CL
531 ok evento 102 PC
1475 ok evento 102 PC
539 ok evento 102 CL
0 x evento 102 CL
310 ok evento 102 CL
381 ok evento 102 PC
360 ok evento 102 CL
1140 ok evento 102 PC
289 ok evento 102 PC
299 ok evento 102 CL
1142 ok evento 102 PC
1265 ok evento 102 PC
412 ok evento 102 CL
719 ok evento 102 PC
1186 ok evento 102 PC
225 ok evento 102 CL
536 ok evento 102 PC
390 ok evento 102 CL
332 ok evento 102 CL
312 ok evento 102 CL
0 x evento 102 CL
300 ok evento 102 CL
535 ok evento 102 PC
275 ok evento 102 CL
240 ok evento 102 PC
543 ok evento 102 PC
814 ok evento 102 PC
336 ok evento 102 CL
326 ok evento 102 CL
735 ok evento 102 PC
0 x evento 102 CL
314 ok evento 102 PC
311 ok evento 102 CL
0 x evento 250 PC
0 x evento 250 PC
0 x evento 250 PC
381 ok evento 250 CL
1591 ok evento 250 PC
485 ok evento 250 CL
470 ok evento 250 CL
519 ok evento 250 PC
1276 ok evento 250 PC
458 ok evento 250 CL
0 x evento 250 CL
303 ok evento 250 CL
357 ok evento 250 PC
413 ok evento 250 CL
904 ok evento 250 PC
355 ok evento 250 PC
481 ok evento 250 CL
1081 ok evento 250 PC
906 ok evento 250 PC
495 ok evento 250 CL
620 ok evento 250 PC
757 ok evento 250 PC
279 ok evento 250 CL
599 ok evento 250 PC
549 ok evento 250 CL
486 ok evento 250 CL
497 ok evento 250 CL
0 x evento 250 CL
375 ok evento 250 CL
606 ok evento 250 PC
373 ok evento 250 CL
303 ok evento 250 PC
671 ok evento 250 PC
616 ok evento 250 PC
479 ok evento 250 CL
444 ok evento 250 CL
809 ok evento 250 PC
0 x evento 250 CL
384 ok evento 250 PC
415 ok evento 250 CL
0 x evento 182 PC
0 x evento 182 PC
0 x evento 182 PC
558 ok evento 182 CL
1520 ok evento 182 PC
392 ok evento 182 CL
415 ok evento 182 CL
465 ok evento 182 PC
1234 ok evento 182 PC
445 ok evento 182 CL
0 x evento 182 CL
326 ok evento 182 CL
559 ok evento 182 PC
436 ok evento 182 CL
1260 ok evento 182 PC
370 ok evento 182 PC
438 ok evento 182 CL
1525 ok evento 182 PC
1132 ok evento 182 PC
524 ok evento 182 CL
1024 ok evento 182 PC
879 ok evento 182 PC
230 ok evento 182 CL
606 ok evento 182 PC
444 ok evento 182 CL
457 ok evento 182 CL
487 ok evento 182 CL
0 x evento 182 CL
381 ok evento 182 CL
657 ok evento 182 PC
357 ok evento 182 CL
332 ok evento 182 PC
713 ok evento 182 PC
1068 ok evento 182 PC
402 ok evento 182 CL
462 ok evento 182 CL
804 ok evento 182 PC
0 x evento 182 CL
384 ok evento 182 PC
469 ok evento 182 CL
0 x evento 237 PC
0 x evento 237 PC
0 x evento 237 PC
584 ok evento 237 CL
1578 ok evento 237 PC
766 ok evento 237 CL
659 ok evento 237 CL
248 ok evento 237 PC
1083 ok evento 237 PC
343 ok evento 237 CL
0 x evento 237 CL
248 ok evento 237 CL
312 ok evento 237 PC
322 ok evento 237 CL
1069 ok evento 237 PC
320 ok evento 237 PC
319 ok evento 237 CL
1068 ok evento 237 PC
781 ok evento 237 PC
331 ok evento 237 CL
467 ok evento 237 PC
737 ok evento 237 PC
196 ok evento 237 CL
806 ok evento 237 PC
309 ok evento 237 CL
265 ok evento 237 CL
290 ok evento 237 CL
0 x evento 237 CL
247 ok evento 237 CL
404 ok evento 237 PC
231 ok evento 237 CL
261 ok evento 237 PC
619 ok evento 237 PC
478 ok evento 237 PC
265 ok evento 237 CL
286 ok evento 237 CL
573 ok evento 237 PC
0 x evento 237 CL
290 ok evento 237 PC
313 ok evento 237 CL
0 x evento 215 PC
0 x evento 215 PC
0 x evento 215 PC
451 ok evento 215 CL
1141 ok evento 215 PC
417 ok evento 215 CL
650 ok evento 215 CL
291 ok evento 215 PC
988 ok evento 215 PC
388 ok evento 215 CL
0 x evento 215 CL
352 ok evento 215 CL
428 ok evento 215 PC
437 ok evento 215 CL
964 ok evento 215 PC
367 ok evento 215 PC
509 ok evento 215 CL
1253 ok evento 215 PC
872 ok evento 215 PC
482 ok evento 215 CL
961 ok evento 215 PC
739 ok evento 215 PC
304 ok evento 215 CL
522 ok evento 215 PC
467 ok evento 215 CL
445 ok evento 215 CL
485 ok evento 215 CL
0 x evento 215 CL
407 ok evento 215 CL
588 ok evento 215 PC
399 ok evento 215 CL
309 ok evento 215 PC
678 ok evento 215 PC
514 ok evento 215 PC
485 ok evento 215 CL
480 ok evento 215 CL
642 ok evento 215 PC
0 x evento 215 CL
371 ok evento 215 PC
403 ok evento 215 CL
0 x evento 239 PC
0 x evento 239 PC
0 x evento 239 PC
319 ok evento 239 CL
1103 ok evento 239 PC
351 ok evento 239 CL
358 ok evento 239 CL
230 ok evento 239 PC
868 ok evento 239 PC
346 ok evento 239 CL
0 x evento 239 CL
301 ok evento 239 CL
377 ok evento 239 PC
491 ok evento 239 CL
546 ok evento 239 PC
348 ok evento 239 PC
449 ok evento 239 CL
1084 ok evento 239 PC
1019 ok evento 239 PC
554 ok evento 239 CL
426 ok evento 239 PC
572 ok evento 239 PC
298 ok evento 239 CL
541 ok evento 239 PC
503 ok evento 239 CL
510 ok evento 239 CL
463 ok evento 239 CL
0 x evento 239 CL
379 ok evento 239 CL
478 ok evento 239 PC
368 ok evento 239 CL
256 ok evento 239 PC
768 ok evento 239 PC
467 ok evento 239 PC
455 ok evento 239 CL
456 ok evento 239 CL
281 ok evento 239 PC
0 x evento 239 CL
417 ok evento 239 PC
383 ok evento 239 CL
0 x evento 33 PC
0 x evento 33 PC
0 x evento 33 PC
308 ok evento 33 CL
977 ok evento 33 PC
373 ok evento 33 CL
322 ok evento 33 CL
237 ok evento 33 PC
752 ok evento 33 PC
320 ok evento 33 CL
0 x evento 33 CL
245 ok evento 33 CL
355 ok evento 33 PC
335 ok evento 33 CL
410 ok evento 33 PC
331 ok evento 33 PC
351 ok evento 33 CL
829 ok evento 33 PC
900 ok evento 33 PC
374 ok evento 33 CL
389 ok evento 33 PC
430 ok evento 33 PC
189 ok evento 33 CL
460 ok evento 33 PC
338 ok evento 33 CL
296 ok evento 33 CL
268 ok evento 33 CL
0 x evento 33 CL
231 ok evento 33 CL
415 ok evento 33 PC
231 ok evento 33 CL
254 ok evento 33 PC
625 ok evento 33 PC
425 ok evento 33 PC
264 ok evento 33 CL
302 ok evento 33 CL
372 ok evento 33 PC
0 x evento 33 CL
326 ok evento 33 PC
284 ok evento 33 CL
0 x evento 299 PC
0 x evento 299 PC
0 x evento 299 PC
298 ok evento 299 CL
707 ok evento 299 PC
338 ok evento 299 CL
308 ok evento 299 CL
239 ok evento 299 PC
767 ok evento 299 PC
293 ok evento 299 CL
0 x evento 299 CL
288 ok evento 299 CL
429 ok evento 299 PC
259 ok evento 299 CL
608 ok evento 299 PC
391 ok evento 299 PC
301 ok evento 299 CL
708 ok evento 299 PC
1146 ok evento 299 PC
286 ok evento 299 CL
409 ok evento 299 PC
411 ok evento 299 PC
142 ok evento 299 CL
555 ok evento 299 PC
321 ok evento 299 CL
250 ok evento 299 CL
273 ok evento 299 CL
0 x evento 299 CL
221 ok evento 299 CL
487 ok evento 299 PC
243 ok evento 299 CL
391 ok evento 299 PC
696 ok evento 299 PC
499 ok evento 299 PC
263 ok evento 299 CL
302 ok evento 299 CL
505 ok evento 299 PC
0 x evento 299 CL
304 ok evento 299 PC
298 ok evento 299 CL
0 x evento 285 PC
0 x evento 285 PC
0 x evento 285 PC
335 ok evento 285 CL
662 ok evento 285 PC
358 ok evento 285 CL
804 ok evento 285 CL
249 ok evento 285 PC
671 ok evento 285 PC
333 ok evento 285 CL
0 x evento 285 CL
211 ok evento 285 CL
380 ok evento 285 PC
305 ok evento 285 CL
372 ok evento 285 PC
313 ok evento 285 PC
248 ok evento 285 CL
739 ok evento 285 PC
951 ok evento 285 PC
336 ok evento 285 CL
331 ok evento 285 PC
303 ok evento 285 PC
154 ok evento 285 CL
504 ok evento 285 PC
296 ok evento 285 CL
284 ok evento 285 CL
259 ok evento 285 CL
0 x evento 285 CL
257 ok evento 285 CL
247 ok evento 285 PC
212 ok evento 285 CL
249 ok evento 285 PC
896 ok evento 285 PC
377 ok evento 285 PC
300 ok evento 285 CL
329 ok evento 285 CL
325 ok evento 285 PC
0 x evento 285 CL
355 ok evento 285 PC
260 ok evento 285 CL
0 x evento 218 PC
0 x evento 218 PC
0 x evento 218 PC
370 ok evento 218 CL
729 ok evento 218 PC
358 ok evento 218 CL
338 ok evento 218 CL
295 ok evento 218 PC
637 ok evento 218 PC
381 ok evento 218 CL
0 x evento 218 CL
322 ok evento 218 CL
323 ok evento 218 PC
331 ok evento 218 CL
482 ok evento 218 PC
329 ok evento 218 PC
339 ok evento 218 CL
771 ok evento 218 PC
855 ok evento 218 PC
382 ok evento 218 CL
354 ok evento 218 PC
358 ok evento 218 PC
198 ok evento 218 CL
576 ok evento 218 PC
313 ok evento 218 CL
316 ok evento 218 CL
311 ok evento 218 CL
0 x evento 218 CL
295 ok evento 218 CL
371 ok evento 218 PC
232 ok evento 218 CL
250 ok evento 218 PC
945 ok evento 218 PC
416 ok evento 218 PC
263 ok evento 218 CL
306 ok evento 218 CL
257 ok evento 218 PC
0 x evento 218 CL
317 ok evento 218 PC
291 ok evento 218 CL
0 x evento 20 PC
0 x evento 20 PC
0 x evento 20 PC
330 ok evento 20 CL
792 ok evento 20 PC
405 ok evento 20 CL
321 ok evento 20 CL
253 ok evento 20 PC
762 ok evento 20 PC
326 ok evento 20 CL
0 x evento 20 CL
288 ok evento 20 CL
397 ok evento 20 PC
261 ok evento 20 CL
512 ok evento 20 PC
307 ok evento 20 PC
334 ok evento 20 CL
921 ok evento 20 PC
1211 ok evento 20 PC
300 ok evento 20 CL
348 ok evento 20 PC
358 ok evento 20 PC
160 ok evento 20 CL
545 ok evento 20 PC
325 ok evento 20 CL
295 ok evento 20 CL
276 ok evento 20 CL
0 x evento 20 CL
282 ok evento 20 CL
407 ok evento 20 PC
239 ok evento 20 CL
288 ok evento 20 PC
645 ok evento 20 PC
385 ok evento 20 PC
269 ok evento 20 CL
301 ok evento 20 CL
419 ok evento 20 PC
0 x evento 20 CL
318 ok evento 20 PC
289 ok evento 20 CL
0 x evento 150 PC
0 x evento 150 PC
0 x evento 150 PC
430 ok evento 150 CL
1351 ok evento 150 PC
366 ok evento 150 CL
386 ok evento 150 CL
262 ok evento 150 PC
936 ok evento 150 PC
347 ok evento 150 CL
0 x evento 150 CL
274 ok evento 150 CL
369 ok evento 150 PC
288 ok evento 150 CL
712 ok evento 150 PC
307 ok evento 150 PC
306 ok evento 150 CL
1021 ok evento 150 PC
898 ok evento 150 PC
299 ok evento 150 CL
545 ok evento 150 PC
866 ok evento 150 PC
162 ok evento 150 CL
502 ok evento 150 PC
361 ok evento 150 CL
259 ok evento 150 CL
286 ok evento 150 CL
0 x evento 150 CL
221 ok evento 150 CL
619 ok evento 150 PC
242 ok evento 150 CL
277 ok evento 150 PC
644 ok evento 150 PC
515 ok evento 150 PC
268 ok evento 150 CL
291 ok evento 150 CL
395 ok evento 150 PC
0 x evento 150 CL
421 ok evento 150 PC
297 ok evento 150 CL
0 x evento 145 PC
0 x evento 145 PC
0 x evento 145 PC
423 ok evento 145 CL
1582 ok evento 145 PC
459 ok evento 145 CL
858 ok evento 145 CL
361 ok evento 145 PC
1077 ok evento 145 PC
347 ok evento 145 CL
0 x evento 145 CL
268 ok evento 145 CL
339 ok evento 145 PC
316 ok evento 145 CL
700 ok evento 145 PC
306 ok evento 145 PC
264 ok evento 145 CL
1046 ok evento 145 PC
807 ok evento 145 PC
351 ok evento 145 CL
601 ok evento 145 PC
578 ok evento 145 PC
198 ok evento 145 CL
529 ok evento 145 PC
354 ok evento 145 CL
337 ok evento 145 CL
334 ok evento 145 CL
0 x evento 145 CL
293 ok evento 145 CL
411 ok evento 145 PC
213 ok evento 145 CL
244 ok evento 145 PC
592 ok evento 145 PC
396 ok evento 145 PC
259 ok evento 145 CL
280 ok evento 145 CL
550 ok evento 145 PC
0 x evento 145 CL
332 ok evento 145 PC
280 ok evento 145 CL
0 x evento 57 PC
0 x evento 57 PC
0 x evento 57 PC
518 ok evento 57 CL
986 ok evento 57 PC
437 ok evento 57 CL
337 ok evento 57 CL
283 ok evento 57 PC
1066 ok evento 57 PC
374 ok evento 57 CL
0 x evento 57 CL
334 ok evento 57 CL
370 ok evento 57 PC
470 ok evento 57 CL
898 ok evento 57 PC
361 ok evento 57 PC
442 ok evento 57 CL
1297 ok evento 57 PC
920 ok evento 57 PC
522 ok evento 57 CL
658 ok evento 57 PC
643 ok evento 57 PC
315 ok evento 57 CL
543 ok evento 57 PC
497 ok evento 57 CL
495 ok evento 57 CL
461 ok evento 57 CL
0 x evento 57 CL
388 ok evento 57 CL
572 ok evento 57 PC
377 ok evento 57 CL
292 ok evento 57 PC
644 ok evento 57 PC
472 ok evento 57 PC
452 ok evento 57 CL
493 ok evento 57 CL
602 ok evento 57 PC
0 x evento 57 CL
416 ok evento 57 PC
417 ok evento 57 CL
0 x evento 36 PC
0 x evento 36 PC
0 x evento 36 PC
322 ok evento 36 CL
1804 ok evento 36 PC
424 ok evento 36 CL
397 ok evento 36 CL
580 ok evento 36 PC
1550 ok evento 36 PC
364 ok evento 36 CL
0 x evento 36 CL
279 ok evento 36 CL
305 ok evento 36 PC
381 ok evento 36 CL
1051 ok evento 36 PC
345 ok evento 36 PC
388 ok evento 36 CL
1234 ok evento 36 PC
981 ok evento 36 PC
293 ok evento 36 CL
665 ok evento 36 PC
823 ok evento 36 PC
209 ok evento 36 CL
596 ok evento 36 PC
317 ok evento 36 CL
303 ok evento 36 CL
307 ok evento 36 CL
0 x evento 36 CL
257 ok evento 36 CL
532 ok evento 36 PC
296 ok evento 36 CL
255 ok evento 36 PC
602 ok evento 36 PC
807 ok evento 36 PC
272 ok evento 36 CL
303 ok evento 36 CL
787 ok evento 36 PC
0 x evento 36 CL
348 ok evento 36 PC
314 ok evento 36 CL
0 x evento 35 PC
0 x evento 35 PC
0 x evento 35 PC
485 ok evento 35 CL
1510 ok evento 35 PC
386 ok evento 35 CL
353 ok evento 35 CL
367 ok evento 35 PC
1103 ok evento 35 PC
340 ok evento 35 CL
0 x evento 35 CL
328 ok evento 35 CL
398 ok evento 35 PC
422 ok evento 35 CL
564 ok evento 35 PC
375 ok evento 35 PC
492 ok evento 35 CL
931 ok evento 35 PC
856 ok evento 35 PC
477 ok evento 35 CL
434 ok evento 35 PC
380 ok evento 35 PC
304 ok evento 35 CL
579 ok evento 35 PC
489 ok evento 35 CL
484 ok evento 35 CL
426 ok evento 35 CL
0 x evento 35 CL
393 ok evento 35 CL
434 ok evento 35 PC
377 ok evento 35 CL
284 ok evento 35 PC
763 ok evento 35 PC
357 ok evento 35 PC
490 ok evento 35 CL
447 ok evento 35 CL
342 ok evento 35 PC
0 x evento 35 CL
409 ok evento 35 PC
384 ok evento 35 CL
0 x evento 105 PC
0 x evento 105 PC
0 x evento 105 PC
317 ok evento 105 CL
1335 ok evento 105 PC
383 ok evento 105 CL
397 ok evento 105 CL
264 ok evento 105 PC
847 ok evento 105 PC
338 ok evento 105 CL
0 x evento 105 CL
276 ok evento 105 CL
349 ok evento 105 PC
303 ok evento 105 CL
